time,open,high,low,close,Fast MA,Slow MA,GP_Flag,GP_Top,GP_Bot,Long Stop,Long Stop Start,Buy Label,Short Stop,Short Stop Start,Sell Label,Basis,Upper,Lower,Pocket Pivot,WRB Bar,WRB Entry Bar,WRB Prior Bars,True Range,ATR(14),WRB Ratio (TR/ATR),ATR Short Stop Loss,ATR Long Stop Loss,Long Stop Hit,Short Stop Hit,Long Stop Approaching,Short Stop Approaching,ATR% raw (buffer ref),ATR (raw $),Short Stop,Long Stop,MA #1,MA #2,Climax Demand,Climax Supply,Strong Demand,Strong Supply,Demand Candle,Supply Candle,Near Supply Bot,Near Supply Top,Near Demand Top,Near Demand Bot,MACD,Signal Line,Cross,Buy,Sell,StopBuy,StopSell,Distance from Kernel,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,DI+,DI-,ADX,Volume,Anomaly Volume (>= Threshold 1σ),HMA(Volume),ALMA(Volume),SMA(Volume),LSMA(Volume),+1σ above Mean (SMA),+2σ above Mean (SMA),RVOL ratio,Z-score,Volume Delta (Open),Volume Delta (High,Volume Delta (Low),Volume Delta (Close),Aroon Oscillator,Zero Line,Signal Line,Long (Chart),Short (Chart),Mean reversion Up,Mean reversion Down,Long,Short
2026-04-01,217.78,219.77,215.47,216.34,,,1,213.86398,212.9715,206.80431137749318,,,,,,213.86150000000012,226.29331286055606,201.42968713944418,0,0,0,1,4.300000000000011,6.730459081671213,0.6388865823001625,226.5004590816712,208.7395409183288,0,0,0,0,3.1110562455723456,6.730459081671213,226.5004590816712,208.7395409183288,224.0401154069608,268.6815500000004,0,0,0,0,0,1,218.31225,218.83,209.99805,209.435,-2.5774387883008387,-3.816133249870107,,,,,,0.556711218769808,233.80841604836826,228.84101133521818,223.87360662206808,213.93879719576793,204.00398776946778,199.03658305631768,194.0691783431676,0,0,0,0,,,20.25951575308488,22.839942947272096,19.525695477626822,1863963,,2193204.3167965366,2260835.3435300565,2229786.5,2267780.8894117647,2892352.692125338,3513019.527107819,0.7973636683187053,-0.6569109772948732,0,3069,-30357,-30357,-22.602874640716422,0,-17.745135865997806,0,0,,,,
2026-04-02,216.41,221.34,215.13,217.61,,,1,213.86398,212.9715,207.5700748505294,,,,,,213.25950000000012,223.5578134055957,202.96118659440452,0,0,0,1,6.210000000000008,6.6932834329804125,0.9277957615541755,228.03328343298043,208.43671656701957,0,0,0,0,3.0758161081661743,6.6932834329804125,228.03328343298043,208.43671656701957,223.78795401845255,268.1879500000004,0,0,0,0,1,0,218.31225,218.83,209.99805,209.435,-2.102414425487524,-3.4733894849935902,,,,,,0.6718872439789101,234.01581579703708,229.05157656722358,224.08733733741008,214.1588588777831,204.23038041815613,199.26614118834263,194.30190195852913,0,0,0,0,,,20.59234841911953,21.326314214370797,18.256069262278025,1730540,,2134565.03012987,2151146.6401563464,2213454.95,2205500.3458823524,2807194.958807116,3408377.0604713745,0.7458580513871174,-0.7908965616684208,0,14924,-5121,14924,-23.427612038663153,0,-19.29759707163053,0,0,,,,
2026-04-06,217.16,221.1,216.855,219.27,,,1,213.86398,212.9715,209.49239093263444,,,,,,212.81650000000013,221.07901360058577,204.5539863994145,0,0,0,1,4.2450000000000045,6.518406044910384,0.6512328275889671,227.6184060449104,210.3365939550896,0,0,0,0,2.9727760500343794,6.518406044910384,227.6184060449104,210.3365939550896,223.61077935106226,267.70365000000044,0,0,0,0,1,0,220.46005,221,209.99805,209.435,-1.5738635494886068,-3.0934842978925934,,,,,,0.8400852892337389,234.35186266736036,229.3927904603026,224.4337182532448,214.51557383912922,204.59742942501364,199.63835721795584,194.67928501089807,0,0,0,0,,,19.634461755713787,20.33428593523683,17.077130633739856,1437105,,1992837.2444155843,1898856.6025783843,2175721.4,2122474.284705882,2799098.489404952,3421711.074047999,0.6282181624928206,-1.1875457114086487,0,13580,0,812,-23.415093008724238,0,-20.524061556811724,0,0,,,,
2026-04-07,219,221.08,217.12,217.57,,,1,213.86398,212.9715,209.7665058660177,,,,,,212.80600000000013,221.04375309170482,204.56824690829544,0,0,0,1,3.960000000000008,6.335662755988214,0.6250332684228141,227.41566275598822,210.7843372440118,0,0,0,0,2.9120111945526563,6.335662755988214,227.41566275598822,210.7843372440118,223.37388604317746,267.20585000000045,0,0,0,0,0,1,218.31225,218.83,209.99805,209.435,-1.2774335064753473,-2.7302741396091443,,,,,,0.4970365093499663,234.56286665632,229.61115358261367,224.6594405089073,214.75601436149455,204.8525882140818,199.90087514037543,194.9491620666691,0,0,0,0,,,18.757876626792605,19.42645699244075,15.982401907240126,1850643,,1867237.4469264068,1756703.421033246,2169370.7,2026577.969411765,2786681.658512979,3413121.840835481,0.816451610336839,-0.49421873776144437,0,6378,-18969,-18969,-22.70158395637032,0,-21.38861827796617,0,0,-22.70158395637032,,,
2026-04-08,219.75,222.52,218.25,220.8,,,0,213.86398,212.9715,211.44496973273073,,,,,,213.26000000000008,222.18082059005573,204.33917940994442,0,0,0,0,4.950000000000017,6.2366868448462,0.7936906442706098,228.7566868448462,212.0133131551538,0,0,0,0,2.824586433354257,6.2366868448462,228.7566868448462,212.0133131551538,223.27294933560188,266.70905000000045,0,0,0,0,1,0,220.796075,221.34,209.99805,209.435,-0.7729662818185261,-2.338812568051021,,,,,,0.8989814682330032,235.00696605907666,230.06443483502434,225.12190361097203,215.23684116286736,205.3517787147627,200.40924749071038,195.46671626665807,0,0,0,0,,,19.34367885491501,18.32512862342464,15.033941912239422,1709219,,1769673.125021645,1707172.1578747241,2160796.7,1922406.0964705884,2780201.276343795,3412943.8384018755,0.7599207975588075,-0.6926035019049139,0,34066,-1939,34066,-7.007079450785344,0,-20.061205783347862,0,0,,,,
2026-04-09,219.06,221.95,217.04,218.39,,,1,213.86398,212.9715,211.5871147518214,,,,,,213.68750000000009,222.7304041242264,204.64459587577377,0,0,0,0,4.909999999999997,6.141923498785757,0.7994238288657766,228.09192349878575,210.89807650121423,0,0,0,0,2.8123648055248673,6.141923498785757,228.09192349878575,210.89807650121423,223.0814611263626,266.1804000000004,0,0,0,0,0,1,218.31225,218.83,209.99805,209.435,-0.5611704074370323,-1.9832841359282232,,,,,,0.4474716237751321,235.26620891979863,230.3339845274732,225.40176013514775,215.53731135049688,205.672862565846,200.74063817352055,195.80841378119513,0,0,0,0,,,18.239121868161714,18.685923209600862,14.046519094731673,1637946,,1698687.3682251081,1695853.744487756,2146547.75,1888237.8235294118,2775588.796218467,3415278.5448178863,0.7422666004395198,-0.7784289942261855,0,0,-40996,-40996,6.095097560432352,0,-16.901099477963477,0,0,,,0,
2026-04-10,217,218.65,206.21,213.55,,,0,213.86398,212.9715,211.5871147518214,,,,,,214.15450000000004,222.08803256752586,206.22096743247423,0,1,1,0,12.439999999999998,6.591786106015346,1.887197157178364,225.24178610601535,199.61821389398466,0,0,0,0,3.0867647417538495,6.591786106015346,225.24178610601535,199.61821389398466,222.70767833709348,265.6182500000004,1,0,0,0,0,0,215.6258,216.15,209.99805,209.435,-0.7749352305576735,-1.7416143548541132,,,,,,0.32755984628845414,235.18905597591774,230.26131578762187,225.333575599326,215.47809522273425,205.6226148461425,200.69487465784664,195.76713446955077,0,0,0,0,,,15.780491943945677,27.90244880668768,15.025329479976232,5172741,5172741,2028608.217229437,2458573.6519938046,2218936.1,2062493.9341176471,3197435.9974083304,4104219.8043404706,2.3664818571238584,3.1783637814117838,0,80165,-59645,63656,17.083851248164443,0,-12.20180128804449,0,0,,,,
2026-04-13,214.28,223.53,213.65,222.5,,,0,213.86398,212.9715,212.24929792376435,,,,,,214.8830000000001,223.06827238397932,206.69772761602087,0,0,0,1,9.97999999999999,6.833801384157106,1.4603877752632317,230.3638013841571,206.8161986158429,0,0,0,0,3.0713714086099353,6.833801384157106,230.3638013841571,206.8161986158429,222.69953408858,265.1436000000004,0,0,0,0,1,0,221.98612500000002,222.52,222.054125,221.48,-0.2196235081529494,-1.4372161855138805,,,,,,0.8797351678799551,235.7701340545639,230.8434174708911,225.91670088721833,216.06326771987278,206.20983455252724,201.28311796885447,196.35640138518167,0,0,0,0,,,19.23507090081031,24.99184915403091,14.881838624380448,2301785,,2291056.275497836,2867641.932214897,2210137.35,2026618.2352941176,3071235.1091022426,3919588.9324902,1.0090445194734265,0.09300802579118098,0,16017,-3778,6278,28.49742591791425,0,-5.934733546093554,0,0,,,,
2026-04-14,221.23,223.39,219.6,219.91,,,1,213.86398,212.9715,212.5754195006383,,,,,,215.28600000000012,223.62646617401342,206.94553382598681,0,0,0,1,3.789999999999992,6.616386999574455,0.5728201812021807,230.00638699957443,212.98361300042555,0,0,0,0,3.0086794595854918,6.616386999574455,230.00638699957443,212.98361300042555,222.5901405949102,264.6512000000004,0,0,0,0,0,1,220.796075,221.34,206.75977500000002,206.21,0.011342924023438172,-1.1475043636064168,,,,,,0.43856548384251687,236.13899756127788,231.2154684977231,226.2919394341683,216.44488130705875,206.5978231799492,201.6742941163944,196.75076505283963,0,0,0,0,,,18.44805398660753,23.96928947110308,14.748597115612933,1178283,,2352759.322077922,2673380.879697283,2193217.5,1914871.7741176472,3035497.184535895,3909992.940500361,0.5215432686352051,-1.123754371440723,0,5302,-7627,5187,35.9656581251204,0,1.3863330496360509,0,0,,,,
2026-04-15,220.53,224.46,219.05,223.17,,,0,213.86398,212.9715,213.3746752505927,,,,,,215.98650000000012,224.5027486459622,207.47025135403803,0,0,0,1,5.409999999999997,6.53021649960485,0.8284564532167289,230.99021649960486,212.51978350039516,0,0,0,0,2.926117533541628,6.53021649960485,230.99021649960486,212.51978350039516,222.6128801794235,264.17840000000047,0,0,0,0,1,0,230.55554999999998,231.1,222.054125,221.48,0.45222724639498324,-0.8275580416061368,,,,,,0.843994511449398,236.72466051447137,231.80498882132846,226.88531712818556,217.04597374189973,207.2066303556139,202.286958662471,197.3672869693281,0,0,0,0,,,18.526765311906853,22.550895718149143,14.394868475661303,1221308,,2251775.967532468,2106221.0038567306,2144527.5,1783767.7835294118,3033967.487336905,3920998.8794357153,0.5467479165249032,-1.0435122178122256,0,4749,-6153,4749,43.75081595648968,0,9.783636549030156,0,0,,,,
2026-04-16,224.14,225.685,222.805,224.08,,,0,213.86398,212.9715,214.6757698755504,,,,,,216.71650000000014,225.37842420884851,208.05457579115176,0,0,0,1,2.8799999999999955,6.269486749633074,0.45936774651745604,231.95448674963308,216.53551325036693,0,0,0,0,2.7978787708109043,6.269486749633074,231.95448674963308,216.53551325036693,222.67041429003436,263.69820000000044,0,0,0,0,0,1,230.55554999999998,231.1,222.054125,221.48,0.8650884420262912,-0.48902874487965114,,,,,,0.9189383768264143,237.34136870863674,232.42852759752958,227.5156864864224,217.69000426420803,207.86432204199366,202.95148093088648,198.03863981977932,0,0,0,0,,,19.314513959362547,21.810956136149407,13.80025692202373,1574506,,2071995.5714285716,1663745.6585006812,2139657.15,1693634.776470588,3012617.9288299656,3907852.238612312,0.7162817399288344,-0.6064084152221622,0,9761,-9510,-9510,51.07963963625935,0,19.095478129653106,0,0,,,,
2026-04-17,224,225.24,220.7201,221.61,,,0,213.86398,212.9715,214.86322559872536,,,,,,217.31300000000016,225.58901860799114,209.03698139200918,0,0,0,1,4.519900000000007,6.144516267516427,0.7355989964409225,231.38451626751643,214.57558373248358,0,0,0,0,2.7726710290674728,6.144516267516427,231.38451626751643,214.57558373248358,222.62882941591536,263.20880000000045,0,0,0,0,0,1,221.98612500000002,222.52,222.054125,221.48,0.9816595959593428,-0.19489107671185235,,,,,,0.463532459399523,237.74318272319732,232.83858141121175,227.93398009922618,218.12477747525503,208.31557485128388,203.4109735392983,198.50637222731274,0,0,0,0,,,18.299675596130314,23.08859546962946,13.641004097595495,1851049,,1947996.6941991341,1566849.5940706641,2129715.05,1670273.8235294116,3017709.7343009473,3909505.5638399897,0.862158628454804,-0.3082150596106498,0,9063,-11676,6993,52.270555625985644,0,28.4669955774476,0,0,,,,
2026-04-20,221.6,223.565,220.77,223.07,,,0,213.86398,212.9715,215.22210234167358,,,,,,217.72550000000015,226.28105135568978,209.16994864431052,0,0,0,0,2.7949999999999875,5.905265105550967,0.47330643926090277,229.47026510555096,214.86473489444904,0,0,0,0,2.647269962590652,5.905265105550967,229.47026510555096,214.86473489444904,222.64613022313438,262.74545000000046,0,0,0,0,1,0,225.127325,225.685,222.054125,221.48,1.1782705046424269,0.07974123955900353,,,,,,0.6287505601657839,238.21023250332894,233.31679617558984,228.42335984785078,218.6364871923726,208.84961453689445,203.95617820915538,199.0627418814163,0,0,0,0,,,17.681007432127878,22.308025404681906,13.493126474912133,1307916,,1823384.547792208,1541146.5852809234,2002843.1,1542579.2141176465,2999228.6197234113,3907875.477542061,0.6111406317431879,-0.8613530715152362,0,1143,-9532,-615,53.36999845603485,0,36.014130315800124,0,0,,,,
2026-04-21,223.6,226,222.29,224.46,,,0,213.86398,212.9715,215.8373093172683,,,,,,218.10350000000017,227.13457584952172,209.0724241504786,0,0,0,0,3.710000000000008,5.74846045515447,0.6453901925468346,231.74846045515446,216.54153954484553,0,0,0,0,2.561017756016426,5.74846045515447,231.74846045515446,216.54153954484553,222.71726237124676,262.27725000000044,0,0,0,0,1,0,225.127325,225.685,222.054125,221.48,1.4297659971474843,0.3497461910766997,,,,,,0.7586086596033662,238.7386655843884,233.85838506009642,228.97810453580445,219.21754348722047,209.4569824386365,204.5767019143445,199.69642139005254,0,0,0,0,,,19.891580205912714,21.27964106101995,12.770148493574876,1550455,,1712707.0795670995,1540108.822565033,1973564.05,1424112.223529412,2806503.246472559,3631705.683421308,0.7345827429968852,-0.5221092306960405,0,19961,-7810,9642,56.53094386937324,0,42.318611104417734,0,0,,,,
2026-04-22,223.34,223.34,218.5101,221.11,,,0,213.86398,212.9715,215.8373093172683,,,,,,218.34500000000017,227.42628955599358,209.26371044400676,0,0,0,0,5.949900000000014,5.762848994072009,1.032458078655265,229.10284899407202,212.74725100592798,0,0,0,0,2.6063267125286096,5.762848994072009,229.10284899407202,212.74725100592798,222.65423247433512,261.8024500000005,0,0,0,0,1,0,220.796075,221.34,206.75977500000002,206.21,1.3432765283449442,0.5484522585303486,,,,,,0.09313903700512098,238.98478785777507,234.1185240422781,229.25226022678112,219.51973259578716,209.7872049647932,204.92094114929623,200.05467733379925,0,0,0,0,,,18.42463572871173,24.395389934408524,12.853983324148805,1309366,,1574390.5664069266,1474581.4468946788,1913615.45,1369313.2517647063,2778457.6130523626,3614979.6546761543,0.6245721477473144,-0.7561899626705313,0,1750,-13939,-2110,59.23890588126752,0,47.58799293355562,0,0,,,,
2026-04-23,220.79,221.28,217.58,219.37,,,1,213.86398,212.9715,216.03674604397114,,,,,,218.63550000000018,227.45384105712725,209.8171589428731,0,0,0,0,3.6999999999999886,5.615502637352579,0.6588902612900114,226.8955026373526,211.96449736264742,0,0,0,0,2.559831625724839,5.615502637352579,226.8955026373526,211.96449736264742,222.52543904396904,261.3305000000005,0,0,0,0,0,1,220.796075,221.34,206.75977500000002,206.21,1.1214027105840216,0.6630423489410833,,,,,,0.22874563618922716,239.06214742517315,234.2116934279732,229.36123943077322,219.6603314363733,209.95942344197337,205.1089694447734,200.25851544757344,0,0,0,0,,,17.55750622517858,24.430332198200276,13.105028163954533,995331,,1385122.364069264,1335294.108017795,1883746.6,1357007.88,2719576.3882824816,3569265.1575173438,0.479128889647966,-1.0292670101255423,0,3245,-9513,-1602,61.56268868204331,0,51.72115077907175,0,0,,,,
2026-04-24,216.94,218.79,213.98,215.38,,,1,213.86398,212.9715,,,,221.9490929591697,221.9490929591697,221.9490929591697,218.89100000000016,226.9919478457649,210.7900521542354,0,0,0,0,5.390000000000015,5.59939530611311,0.9626039429856846,224.3893953061131,208.38060469388688,0,0,0,0,2.599774958730203,5.59939530611311,224.3893953061131,208.38060469388688,222.24522574812713,260.83115000000043,0,0,0,0,0,1,218.31225,218.83,206.75977500000002,206.21,0.6164998310210876,0.6537338453570841,,,,,,0.8888960181490609,238.81145928145648,233.9774703167164,229.14348135197628,219.47550342249605,209.80752549301582,204.9735365282757,200.13954756353561,0,0,0,0,,,16.350297316510538,27.342898096195352,13.965998319501994,1228578,,1199430.3801731602,1239712.9573357117,1848209.4,1349028.0164705878,2711382.4864280717,3570216.8776180483,0.6003440581317023,-0.7265313332102826,0,18257,-1729,1217,63.55968086239176,0,55.170403621230676,0,0,,,,
